"Paper.DOI","Author.Names","gender","certainty","Author.Position.Per.Paper","PositionRegion"
"10.1109/VAST.2015.7347684","Martin Röhlig","male",1,3,"M"
"10.1109/VAST.2015.7347685","Lauren R. Samuels","female",0.6,1,"F"
"10.1109/VAST.2015.7347685","Robert A. Greevy","male",0.857142857142857,2,"L"
"10.1109/VAST.2015.7347686","Cecilia di Sciascio","female",1,1,"F"
"10.1109/VAST.2015.7347686","Eduardo E. Veas","male",0.8,3,"L"
"10.1109/VAST.2015.7347686","Vedran Sabol","male",1,2,"M"
"10.1109/VAST.2015.7347687","Marco Foscato","male",0.8,2,"M"
"10.1109/VAST.2015.7347687","Sondre H. Eliasson","male",1,3,"M"
"10.1109/VAST.2015.7347687","Veronika Soltészová","female",1,1,"F"
"10.1109/VAST.2015.7347687","Vidar R. Jensen","male",1,4,"L"
"10.1109/VAST.2015.7347688","Liang-Chi Hsieh","male",1,2,"M"
"10.1109/VAST.2015.7347688","Wen-Chin Chen","unisex",1,6,"L"
"10.1109/VAST.2015.7347688","Wen-Feng Cheng","male",1,3,"M"
"10.1109/VAST.2015.7347688","Winston H. Hsu","male",1,5,"M"
"10.1109/VAST.2015.7347688","Yi-Chih Tsai","male",1,1,"F"
"10.1109/VAST.2015.7347688","Yin-Hsi Kuo","female",1,4,"M"
"10.1109/VAST.2015.7347689","Haiyang Wang","male",1,8,"M"
"10.1109/VAST.2015.7347689","Jie Liang","female",0.666666666666667,6,"M"
"10.1109/VAST.2015.7347689","Qiusheng Li","male",1,7,"M"
"10.1109/VAST.2015.7347689","Siming Chen","male",1,5,"M"
"10.1109/VAST.2015.7347689","Tangzhi Ye","male",1,3,"M"
"10.1109/VAST.2015.7347689","Xiaoru Yuan","male",1,2,"M"
"10.1109/VAST.2015.7347689","Yadong Wu","male",1,9,"L"
"10.1109/VAST.2015.7347689","Youfeng Hao","female",1,4,"M"
"10.1109/VAST.2015.7347689","Zuchao Wang","male",1,1,"F"
"10.1109/VAST.2016.7883506","Fereshteh Amini","female",1,2,"M"
"10.1109/VAST.2016.7883506","Niklas Elmqvist","male",0.8,3,"M"
"10.1109/VAST.2016.7883506","Pourang Irani","male",1,4,"L"
"10.1109/VAST.2016.7883506","Sriram Karthik Badam","male",0.8,1,"F"
"10.1109/VAST.2016.7883507","Florian Heimerl","male",0.8,1,"F"
"10.1109/VAST.2016.7883507","Markus John","male",1,2,"M"
"10.1109/VAST.2016.7883507","Qi Han","male",0.8,3,"M"
"10.1109/VAST.2016.7883507","Steffen Koch","male",0.8,4,"M"
"10.1109/VAST.2016.7883507","Thomas Ertl","male",0.833333333333333,5,"L"
"10.1109/VAST.2016.7883508","Arie E. Kaufman","male",0.8,4,"L"
"10.1109/VAST.2016.7883508","Ji Hwan Park","male",0.666666666666667,1,"F"
"10.1109/VAST.2016.7883508","Saad Nadeem","male",0.8,2,"M"
"10.1109/VAST.2016.7883508","Seyedkoosha Mirhosseini","unknown",0,3,"M"
"10.1109/VAST.2016.7883509","David McColgin","male",1,1,"F"
"10.1109/VAST.2016.7883509","Mark Igra","male",1,3,"L"
"10.1109/VAST.2016.7883509","Paul Hoover","male",1,2,"M"
"10.1109/VAST.2016.7883510","Jie Liang","female",0.666666666666667,4,"M"
"10.1109/VAST.2016.7883510","Nan Cao","female",1,6,"M"
"10.1109/VAST.2016.7883510","Shuai Chen","male",1,2,"M"
"10.1109/VAST.2016.7883510","Siming Chen","male",1,1,"F"
"10.1109/VAST.2016.7883510","Xiaoru Yuan","male",1,5,"M"
"10.1109/VAST.2016.7883510","Yadong Wu","male",1,7,"L"
"10.1109/VAST.2016.7883510","Zhenhuang Wang","unknown",0,3,"M"
"10.1109/VAST.2016.7883511","Baining Guo","male",1,7,"L"
"10.1109/VAST.2016.7883511","Jing Su","female",1,5,"M"
"10.1109/VAST.2016.7883511","Jing Yang","female",1,6,"M"
"10.1109/VAST.2016.7883511","Shixia Liu","female",1,2,"M"
"10.1109/VAST.2016.7883511","Tai-Quan Peng","male",1,4,"M"
"10.1109/VAST.2016.7883511","Xiting Wang","female",1,1,"F"
"10.1109/VAST.2016.7883511","Yang Chen","male",0.6,3,"M"
"10.1109/VAST.2016.7883512","Ben Shneiderman","male",1,4,"L"
"10.1109/VAST.2016.7883512","Catherine Plaisant","female",1,2,"M"
"10.1109/VAST.2016.7883512","Fan Du","female",0.6,1,"F"
"10.1109/VAST.2016.7883512","Neil Spring","male",1,3,"M"
"10.1109/VAST.2016.7883513","Anbang Xu","male",1,2,"M"
"10.1109/VAST.2016.7883513","Haibin Liu","male",1,4,"M"
"10.1109/VAST.2016.7883513","Han-Wei Shen","male",1,6,"L"
"10.1109/VAST.2016.7883513","Liang Gou","male",0.833333333333333,3,"M"
"10.1109/VAST.2016.7883513","Rama Akkiraju","male",0.6,5,"M"
"10.1109/VAST.2016.7883513","Xiaotong Liu","female",1,1,"F"
"10.1109/VAST.2016.7883514","David S. Ebert","male",1,6,"L"
"10.1109/VAST.2016.7883514","Jing Xia","female",1,1,"F"
"10.1109/VAST.2016.7883514","Wanqi Hu","unisex",1,4,"M"
"10.1109/VAST.2016.7883514","Wei Chen","male",0.75,2,"M"
"10.1109/VAST.2016.7883514","Xinxin Huang","unisex",1,5,"M"
"10.1109/VAST.2016.7883514","Yumeng Hou","female",1,3,"M"
"10.1109/VAST.2016.7883515","Andy Bardill","male",0.833333333333333,3,"M"
"10.1109/VAST.2016.7883515","B. L. William Wong","male",1,6,"L"
"10.1109/VAST.2016.7883515","Betul Salman","female",0.6,4,"M"
"10.1109/VAST.2016.7883515","Kai Xu 0003","male",0.833333333333333,2,"M"
"10.1109/VAST.2016.7883515","Kate Herd","female",1,5,"M"
"10.1109/VAST.2016.7883515","Phong H. Nguyen","male",0.8,1,"F"
"10.1109/VAST.2016.7883516","Artem Amirkhanov","male",1,2,"M"
"10.1109/VAST.2016.7883516","Christoph Heinzl","male",0.8,5,"L"
"10.1109/VAST.2016.7883516","Eduard Gröller","male",1,3,"M"
"10.1109/VAST.2016.7883516","Johann Kastner","male",0.8,4,"M"
"10.1109/VAST.2016.7883516","Johannes Weissenbock","male",0.8,1,"F"
"10.1109/VAST.2016.7883517","Huamin Qu","male",1,6,"L"
"10.1109/VAST.2016.7883517","Kalyan Veeramachaneni","male",1,5,"M"
"10.1109/VAST.2016.7883517","Mingqian Zhao","unisex",1,3,"M"
"10.1109/VAST.2016.7883517","Qing Chen","female",1,2,"M"
"10.1109/VAST.2016.7883517","Sebastien Boyer","male",0.8,4,"M"
"10.1109/VAST.2016.7883517","Yuanzhe Chen","male",1,1,"F"
"10.1109/VAST.2016.7883518","Jimmy Johansson","male",1,4,"L"
"10.1109/VAST.2016.7883518","Katerina Vrotsou","female",0.8,2,"M"
"10.1109/VAST.2016.7883518","Matthew D. Cooper","male",1,3,"M"
"10.1109/VAST.2016.7883518","Prithiviraj K. Muthumanickam","male",1,1,"F"
"10.1109/VAST.2016.7883519","Michael Correll","male",1,1,"F"
"10.1109/VAST.2016.7883519","Michael Gleicher","male",1,2,"L"
"10.1109/VAST.2016.7883520","Daniel Weiskopf","male",0.888888888888889,NA,""
"10.1109/VAST.2016.7883520","Fabian Beck","male",0.833333333333333,2,"M"
"10.1109/VAST.2016.7883520","Sebastian Baltes","male",0.857142857142857,3,"M"
"10.1109/VAST.2016.7883520","Tanja Blascheck","female",1,1,"F"
"10.1109/VAST.2016.7883520","Thomas Ertl","male",0.833333333333333,5,"L"
"10.1109/VIS.1999.10000","Daniel Cohen-Or","male",0.888888888888889,1,"F"
"10.1109/VIS.1999.10000","David Levin","male",1,2,"M"
"10.1109/VIS.1999.10000","Offir Remez","male",1,3,"L"
"10.1109/VISUAL.1990.146359","James Helman","male",0.857142857142857,1,"F"
"10.1109/VISUAL.1990.146359","Lambertus Hesselink","male",1,2,"L"
"10.1109/VISUAL.1990.146360","Al Globus","male",1,6,"L"
"10.1109/VISUAL.1990.146360","Fergus Merritt","male",1,2,"M"
"10.1109/VISUAL.1990.146360","Gordon V. Bancroft","male",1,1,"F"
"10.1109/VISUAL.1990.146360","Paul G. Kelaita","male",1,4,"M"
"10.1109/VISUAL.1990.146360","R. Kevin McCabe","male",1,5,"M"
"10.1109/VISUAL.1990.146360","Todd Plessel","male",0.833333333333333,3,"M"
"10.1109/VISUAL.1990.146361","David A. Santek","male",1,2,"L"
"10.1109/VISUAL.1990.146361","William L. Hibbard","male",0.857142857142857,1,"F"
"10.1109/VISUAL.1990.146362","James L. Montine","male",0.857142857142857,1,"F"
"10.1109/VISUAL.1990.146363","Bernd Hamann","male",1,2,"L"
"10.1109/VISUAL.1990.146363","Gregory M. Nielson","male",1,1,"F"
"10.1109/VISUAL.1990.146364","Yaser Yacoob","male",0.8,1,"F"
"10.1109/VISUAL.1990.146365","Amit Bandopadhay","male",0.8,2,"L"
"10.1109/VISUAL.1990.146365","Del Lamb","male",0.857142857142857,1,"F"
"10.1109/VISUAL.1990.146366","Anthony J. Maeder","male",1,1,"F"
"10.1109/VISUAL.1990.146367","David E. Breen","male",1,2,"M"
"10.1109/VISUAL.1990.146367","James V. Miller","male",0.857142857142857,1,"F"
"10.1109/VISUAL.1990.146367","Michael J. Wozny","male",1,3,"L"
"10.1109/VISUAL.1990.146368","Christopher B. Cox","male",1,3,"M"
"10.1109/VISUAL.1990.146368","Michael Wu","male",1,5,"M"
"10.1109/VISUAL.1990.146368","Paul Andrew Olbrich","male",1,6,"L"
"10.1109/VISUAL.1990.146368","Ping-Kang Hsiung","male",1,1,"F"
"10.1109/VISUAL.1990.146368","Robert H. P. Dunn","male",0.857142857142857,4,"M"
"10.1109/VISUAL.1990.146368","Robert H. Thibadeau","male",0.857142857142857,2,"M"
"10.1109/VISUAL.1990.146369","Allan R. Wilks","male",1,4,"L"
"10.1109/VISUAL.1990.146369","Eileen O. Miller","female",0.833333333333333,3,"M"
"10.1109/VISUAL.1990.146369","Richard A. Becker","male",1,1,"F"
"10.1109/VISUAL.1990.146369","Stephen G. Eick","male",1,2,"M"
"10.1109/VISUAL.1990.146370","Andrew J. Hanson","male",1,1,"F"
"10.1109/VISUAL.1990.146370","B. C. Kaplan","male",1,3,"L"
"10.1109/VISUAL.1990.146370","Pheng-Ann Heng","female",1,2,"M"
"10.1109/VISUAL.1990.146371","Bowen Alpern","male",1,1,"F"
"10.1109/VISUAL.1990.146371","Larry Carter","male",1,2,"M"
"10.1109/VISUAL.1990.146371","Ted Selker","male",1,3,"L"
"10.1109/VISUAL.1990.146372","Philip K. Robertson","male",1,1,"F"
"10.1109/VISUAL.1990.146373","G. David Kerlick","male",1,1,"F"
"10.1109/VISUAL.1990.146374","Gerald L. Lohse","male",1,1,"F"
"10.1109/VISUAL.1990.146374","Henry H. Rueter","male",0.833333333333333,2,"M"
"10.1109/VISUAL.1990.146374","Kevin Biolsi","male",0.857142857142857,3,"M"
"10.1109/VISUAL.1990.146374","Neff Walker","male",0.8,4,"L"
"10.1109/VISUAL.1990.146375","Clayton Lewis","male",1,2,"L"
"10.1109/VISUAL.1990.146375","Stephen Wehrend","male",1,1,"F"
"10.1109/VISUAL.1990.146376","Nahum D. Gershon","male",1,1,"F"
"10.1109/VISUAL.1990.146377","Donald S. Fussell","male",1,2,"L"
"10.1109/VISUAL.1990.146377","Kalpathi R. Subramanian","male",1,1,"F"
"10.1109/VISUAL.1990.146378","Arie E. Kaufman","male",0.8,1,"F"
"10.1109/VISUAL.1990.146378","I. Spector","male",1,4,"L"
"10.1109/VISUAL.1990.146378","Reuven Bakalash","male",1,3,"M"
"10.1109/VISUAL.1990.146378","Roni Yagel","male",0.666666666666667,2,"M"
"10.1109/VISUAL.1990.146379","Lori L. Scarlatos","female",0.857142857142857,1,"F"
"10.1109/VISUAL.1990.146379","Theodosios Pavlidis","male",1,2,"L"
"10.1109/VISUAL.1990.146380","Gyorgy Fekete","male",1,1,"F"
"10.1109/VISUAL.1990.146381","Ernst Gschwind","male",1,3,"L"
"10.1109/VISUAL.1990.146381","Hans Hagen","male",1,1,"F"
"10.1109/VISUAL.1990.146381","Thomas Schreiber","male",0.833333333333333,2,"M"
"10.1109/VISUAL.1990.146382","Chieh-Cheng Yen","male",1,1,"F"
"10.1109/VISUAL.1990.146382","Jill Kempf","female",1,3,"M"
"10.1109/VISUAL.1990.146382","Keith W. Bedford","male",1,2,"M"
"10.1109/VISUAL.1990.146382","Robert E. Marshall","male",0.857142857142857,4,"L"
"10.1109/VISUAL.1990.146383","Binh Pham","male",0.8,1,"F"
"10.1109/VISUAL.1990.146384","Dan Sandin","male",1,3,"L"
"10.1109/VISUAL.1990.146384","John C. Hart","male",0.857142857142857,1,"F"
"10.1109/VISUAL.1990.146384","Louis H. Kauffman","male",0.833333333333333,2,"M"
"10.1109/VISUAL.1990.146385","E. S. Panduranga","male",1,2,"L"
"10.1109/VISUAL.1990.146385","Yan Ke","male",0.714285714285714,1,"F"
"10.1109/VISUAL.1990.146386","Jeffrey LeBlanc","male",1,1,"F"
"10.1109/VISUAL.1990.146386","Matthew O. Ward","male",1,2,"M"
"10.1109/VISUAL.1990.146386","Norman Wittels","male",1,3,"L"
"10.1109/VISUAL.1990.146387","Jeff Beddow","male",1,1,"F"
"10.1109/VISUAL.1990.146388","David A. Lane","male",1,2,"L"
"10.1109/VISUAL.1990.146388","Thomas A. Foley","male",0.833333333333333,1,"F"
"10.1109/VISUAL.1990.146389","E. Grawlinksi","male",1,2,"M"
"10.1109/VISUAL.1990.146389","John Schwegler","male",0.857142857142857,4,"L"
"10.1109/VISUAL.1990.146389","John Timlin","male",0.857142857142857,3,"M"
"10.1109/VISUAL.1990.146389","Ted Mihalisin","male",1,1,"F"
"10.1109/VISUAL.1990.146390","Michael B. Stephenson","male",1,2,"L"
"10.1109/VISUAL.1990.146390","Ray J. Meyers","male",0.75,1,"F"
"10.1109/VISUAL.1990.146391","Wolfgang Krüger","male",0.8,1,"F"
"10.1109/VISUAL.1990.146392","J. L. Pajon","male",1,1,"F"
"10.1109/VISUAL.1990.146392","V. Bui Tran","male",1,2,"L"
"10.1109/VISUAL.1990.146393","David P. Dobkin","male",1,1,"F"
"10.1109/VISUAL.1990.146393","E. S. Panduranga","male",1,2,"M"
"10.1109/VISUAL.1990.146393","M. Zhu","male",1,3,"L"
"10.1109/VISUAL.1990.146394","John Staudhammer","male",0.857142857142857,2,"L"
"10.1109/VISUAL.1990.146394","Philip C. Hsu","male",1,1,"F"
"10.1109/VISUAL.1990.146395","Debra Dooley","female",1,1,"F"
"10.1109/VISUAL.1990.146395","Michael F. Cohen","male",1,2,"L"
"10.1109/VISUAL.1990.146396","Keith Voegele","male",1,1,"F"
"10.1109/VISUAL.1990.146397","Donald L. Brittain","male",1,1,"F"
"10.1109/VISUAL.1990.146397","Josh Aller","male",1,2,"M"
"10.1109/VISUAL.1990.146397","Michael Wilson","male",1,3,"M"
"10.1109/VISUAL.1990.146397","Sue-Ling C. Wang","female",1,4,"L"
"10.1109/VISUAL.1990.146398","Elizabeth M. Wenzel","female",1,1,"F"
"10.1109/VISUAL.1990.146398","Philip K. Stone","male",1,3,"M"
"10.1109/VISUAL.1990.146398","Scott H. Foster","male",1,4,"L"
"10.1109/VISUAL.1990.146398","Scott S. Fisher","male",1,2,"M"
"10.1109/VISUAL.1990.146399","Richard L. Phillips","male",1,1,"F"
"10.1109/VISUAL.1990.146400","Michael J. Laszlo","male",1,1,"F"
"10.1109/VISUAL.1990.146401","Alyn P. Rockwood","male",1,1,"F"
"10.1109/VISUAL.1990.146402","Alfred Inselberg","male",1,1,"F"
"10.1109/VISUAL.1990.146402","Bernard Dimsdale","male",1,2,"L"
"10.1109/VISUAL.1990.146403","Dieter Lasser","male",0.8,1,"F"
"10.1109/VISUAL.1990.146412","Gerald W. Edgar","male",1,1,"F"
"10.1109/VISUAL.1990.146413","Stephen L. Senft","male",1,1,"F"
"10.1109/VISUAL.1990.146413","Vincent J. Argio","male",1,2,"M"
"10.1109/VISUAL.1990.146413","William L. van Zandt","male",0.857142857142857,3,"L"
"10.1109/VISUAL.1990.146414","Laurin Herr","female",0.8,1,"F"
"10.1109/VISUAL.1990.146415","Jeffrey Ventrella","male",1,2,"L"
"10.1109/VISUAL.1990.146415","Wayne E. Fordyce","male",1,1,"F"
"10.1109/VISUAL.1990.146416","Steve M. Legensky","male",1,1,"F"
"10.1109/VISUAL.1990.146417","David A. Prawel","male",1,1,"F"
"10.1109/VISUAL.1990.146418","B. F. Kim","male",1,3,"M"
"10.1109/VISUAL.1990.146418","D. G. Tilley","male",1,4,"M"
"10.1109/VISUAL.1990.146418","K. Moorjani","male",1,2,"M"
"10.1109/VISUAL.1990.146418","Quentin E. Dolecek","male",0.75,1,"F"
"10.1109/VISUAL.1990.146418","Thomas S. Denney Jr.","male",0.833333333333333,5,"L"
"10.1109/VISUAL.1990.146419","Brian K. Christensen","male",1,1,"F"
"10.1109/VISUAL.1990.146419","Lisa M. Desjarlais","female",0.875,2,"L"
"10.1109/VISUAL.1991.175767","Larry L. Smarr","male",1,1,"F"
"10.1109/VISUAL.1991.175770","Deborah Silver","female",1,1,"F"
"10.1109/VISUAL.1991.175770","M. Gao","male",1,2,"M"
"10.1109/VISUAL.1991.175770","Norman J. Zabusky","male",1,3,"L"
"10.1109/VISUAL.1991.175771","Creon Levit","male",0.8,2,"L"
"10.1109/VISUAL.1991.175771","Steve Bryson","male",1,1,"F"
"10.1109/VISUAL.1991.175772","Paul Gene Swann","male",1,1,"F"
"10.1109/VISUAL.1991.175772","Sudhanshu Kumar Semwal","male",1,2,"L"
"10.1109/VISUAL.1991.175773","Al Globus","male",1,1,"F"
"10.1109/VISUAL.1991.175773","Creon Levit","male",0.8,2,"M"
"10.1109/VISUAL.1991.175773","T. Lasinski","male",1,3,"L"
"10.1109/VISUAL.1991.175776","B. K. Choi","male",1,4,"M"
"10.1109/VISUAL.1991.175776","D. L. Kim","male",1,3,"M"
"10.1109/VISUAL.1991.175776","H. W. Park","male",1,1,"F"
"10.1109/VISUAL.1991.175776","K. S. Eo","male",1,2,"M"
"10.1109/VISUAL.1991.175776","T. Alexander","male",1,6,"L"
"10.1109/VISUAL.1991.175776","Yongmin Kim 0001","unisex",1,5,"M"
"10.1109/VISUAL.1991.175777","James B. Salem","male",0.857142857142857,2,"L"
"10.1109/VISUAL.1991.175777","Peter Schröder","male",1,1,"F"
"10.1109/VISUAL.1991.175778","Henry Fuchs","male",0.833333333333333,3,"M"
"10.1109/VISUAL.1991.175778","John Rhoades","male",0.857142857142857,6,"M"
"10.1109/VISUAL.1991.175778","Ross T. Whitaker","male",1,7,"L"
"10.1109/VISUAL.1991.175778","Stephen M. Pizer","male",1,4,"M"
"10.1109/VISUAL.1991.175778","Terry S. Yoo","male",1,1,"F"
"10.1109/VISUAL.1991.175778","Tim J. Cullip","male",1,5,"M"
"10.1109/VISUAL.1991.175778","Ulrich Neumann","male",1,2,"M"
"10.1109/VISUAL.1991.175780","Richard S. Gallagher","male",1,1,"F"
"10.1109/VISUAL.1991.175781","Bri M. Collins","female",0.8,4,"L"
"10.1109/VISUAL.1991.175781","David W. Williams","male",1,3,"M"
"10.1109/VISUAL.1991.175781","David Watson","male",1,1,"F"
"10.1109/VISUAL.1991.175781","Jakub Wejchert","male",0.8,2,"M"
"10.1109/VISUAL.1991.175782","Bernd Hamann","male",1,2,"L"
"10.1109/VISUAL.1991.175782","Gregory M. Nielson","male",1,1,"F"
"10.1109/VISUAL.1991.175784","Behzad Kamgar-Parsi","male",1,2,"M"
"10.1109/VISUAL.1991.175784","Edward O. Belcher","male",1,3,"M"
"10.1109/VISUAL.1991.175784","Lawrence J. Rosenblum","male",1,1,"F"
"10.1109/VISUAL.1991.175784","Ola Engelsen","unisex",1,4,"L"
"10.1109/VISUAL.1991.175785","Nelson L. Max","male",1,1,"F"
"10.1109/VISUAL.1991.175786","John D. Joannopoulos","male",0.857142857142857,3,"L"
"10.1109/VISUAL.1991.175786","Mark Needels","male",1,2,"M"
"10.1109/VISUAL.1991.175786","Robert H. Wolfe","male",0.857142857142857,1,"F"
"10.1109/VISUAL.1991.175787","Boris Yamron","male",1,2,"L"
"10.1109/VISUAL.1991.175787","William E. Lorensen","male",0.857142857142857,1,"F"
"10.1109/VISUAL.1991.175789","Christopher R. Volpe","male",1,2,"M"
"10.1109/VISUAL.1991.175789","William E. Lorensen","male",0.857142857142857,3,"L"
"10.1109/VISUAL.1991.175789","William J. Schroeder","male",0.857142857142857,1,"F"
"10.1109/VISUAL.1991.175790","Bowen Alpern","male",1,1,"F"
"10.1109/VISUAL.1991.175790","Larry Carter","male",1,2,"L"
"10.1109/VISUAL.1991.175791","W. R. Feeney","male",1,1,"F"
"10.1109/VISUAL.1991.175792","R. Victor Klassen","male",1,1,"F"
"10.1109/VISUAL.1991.175792","Steven J. Harrington","male",1,2,"L"
"10.1109/VISUAL.1991.175794","Andreas Buja","male",1,1,"F"
"10.1109/VISUAL.1991.175794","J. Michalak","male",1,3,"M"
"10.1109/VISUAL.1991.175794","John Alan McDonald","male",0.857142857142857,2,"M"
"10.1109/VISUAL.1991.175794","Werner Stuetzle","male",0.8,4,"L"
"10.1109/VISUAL.1991.175795","Haim Levkowitz","male",0.8,1,"F"
"10.1109/VISUAL.1991.175796","John Schwegler","male",0.857142857142857,3,"L"
"10.1109/VISUAL.1991.175796","John Timlin","male",0.857142857142857,2,"M"
"10.1109/VISUAL.1991.175796","Ted Mihalisin","male",1,1,"F"
"10.1109/VISUAL.1991.175797","Kenneth P. Hinkley","male",1,1,"F"
"10.1109/VISUAL.1991.175797","Matthew O. Ward","male",1,2,"L"
"10.1109/VISUAL.1991.175799","Nahum D. Gershon","male",1,1,"F"
"10.1109/VISUAL.1991.175800","A. F. Westdorp","male",1,3,"M"
"10.1109/VISUAL.1991.175800","A. V. Nelson","male",1,4,"M"
"10.1109/VISUAL.1991.175800","K. L. Pilgreen","male",1,5,"L"
"10.1109/VISUAL.1991.175800","P. L. Nunez","male",1,2,"M"
"10.1109/VISUAL.1991.175800","S. K. Law","male",1,1,"F"
"10.1109/VISUAL.1991.175801","Guang-Zhong Yang","male",1,1,"F"
"10.1109/VISUAL.1991.175801","Peter Burger","male",1,2,"M"
"10.1109/VISUAL.1991.175801","Philip J. Kilner","male",1,3,"M"
"10.1109/VISUAL.1991.175801","Raad Mohiaddin","male",1,4,"L"
"10.1109/VISUAL.1991.175802","Bjørn Olstad","male",1,2,"L"
"10.1109/VISUAL.1991.175802","Nils Thune","male",1,1,"F"
"10.1109/VISUAL.1991.175804","David A. Lane","male",1,2,"L"
"10.1109/VISUAL.1991.175804","Thomas A. Foley","male",0.833333333333333,1,"F"
"10.1109/VISUAL.1991.175805","Arie E. Kaufman","male",0.8,2,"M"
"10.1109/VISUAL.1991.175805","Qiang Zhang","male",1,3,"L"
"10.1109/VISUAL.1991.175805","Roni Yagel","male",0.666666666666667,1,"F"
"10.1109/VISUAL.1991.175806","Alan Liu","male",0.857142857142857,2,"L"
"10.1109/VISUAL.1991.175806","Renben Shu","male",1,1,"F"
"10.1109/VISUAL.1991.175807","David R. Nadeau","male",1,2,"L"
"10.1109/VISUAL.1991.175807","T. Todd Elvins","male",1,1,"F"
